district,year,mean_start_day,start_date,mean_growing_period
Mkushi,2012,310.56,November 06,178.62
Mkushi,2013,308.6,November 04,174.26
Mkushi,2014,323.84,November 19,167.88
Mkushi,2015,323.01,November 19,157.1
Mkushi,2016,327.2,November 23,162.78
Mkushi,2017,329.02,November 25,161.82
Mkushi,2018,331.04,November 27,169.28
Mkushi,2019,343.98,December 09,149.71
Mkushi,2020,335.33,December 01,168.12
Mkushi,2021,323.49,November 19,152.31
Mongu,2000,314.76,November 10,170.24
Mongu,2001,303.1066666666667,October 30,175.12
Mongu,2002,309.74666666666667,November 05,188.96
Mongu,2003,319.32,November 15,166.88
Mongu,2004,321.72,November 17,160.74666666666667
Mongu,2005,313.94666666666666,November 09,156.32
Mongu,2006,326.6666666666667,November 22,148.94666666666666
Mongu,2007,303.5733333333333,October 30,176.12
Mongu,2008,314.28,November 10,161.17333333333335
Mongu,2009,310.8933333333333,November 06,188.42666666666668
Mongu,2010,315.76,November 11,181.13333333333333
Mongu,2011,336.62666666666667,December 02,108.57333333333334
Mongu,2012,325.6933333333333,November 21,148.38666666666666
Mongu,2013,297.9866666666667,October 24,165.73333333333332
Mongu,2014,307.0,November 03,174.13333333333333
Mongu,2015,324.68,November 20,141.13333333333333
Mongu,2016,323.08,November 19,160.61333333333334
Mongu,2017,329.76,November 25,151.74666666666667
Mongu,2018,314.61333333333334,November 10,176.29333333333332
Mongu,2019,305.50666666666666,November 01,173.28
Mongu,2020,336.70666666666665,December 02,146.6266666666667
Mongu,2021,321.0,November 17,159.05333333333334
Monze,2000,314.35,November 10,174.83333333333334
Monze,2001,321.4,November 17,161.01666666666668
Monze,2002,347.01666666666665,December 13,103.18333333333334
Monze,2003,331.21666666666664,November 27,155.16666666666666
Monze,2004,328.26666666666665,November 24,155.7
Monze,2005,332.18333333333334,November 28,112.63333333333334
Monze,2006,322.65,November 18,152.88333333333333
Monze,2007,315.5,November 11,159.88333333333333
Monze,2008,321.51666666666665,November 17,154.95
Monze,2009,313.8,November 09,158.41666666666666
Monze,2010,327.8,November 23,151.95
Monze,2011,341.6,December 07,114.56666666666666
Monze,2012,316.45,November 12,158.91666666666666
Monze,2013,329.8333333333333,November 25,142.08333333333334
Monze,2014,320.15,November 16,150.88333333333333
Monze,2015,323.0,November 19,146.25
Monze,2016,327.7,November 23,147.43333333333334
Monze,2017,331.0,November 27,145.08333333333334
Monze,2018,326.31666666666666,November 22,165.83333333333334
Monze,2019,3.083333333333333,January 03,103.86666666666666
Monze,2020,67.71666666666667,March 08,98.43333333333334
Monze,2021,322.3833333333333,November 18,146.25
Mpika,2000,308.9660194174757,November 04,180.1359223300971
Mpika,2001,322.4757281553398,November 18,167.34466019417476
Mpika,2002,322.57766990291265,November 18,166.61165048543688
Mpika,2003,333.5145631067961,November 29,160.79611650485438
Mpika,2004,329.1116504854369,November 25,153.55825242718447
Mpika,2005,321.47087378640776,November 17,155.7378640776699
Mpika,2006,320.90776699029124,November 16,180.8252427184466
Mpika,2007,320.873786407767,November 16,165.64077669902912
Mpika,2008,330.13592233009706,November 26,141.4271844660194
Mpika,2009,315.8883495145631,November 11,172.83009708737865
Mpika,2010,329.0,November 25,158.05825242718447
Mpika,2011,351.0,December 17,140.75728155339806
Mpika,2012,318.0485436893204,November 14,177.28155339805826
Mpika,2013,334.18446601941747,November 30,152.41747572815535
Mpika,2014,329.72330097087377,November 25,164.7864077669903
Mpika,2015,326.7669902912621,November 22,161.77184466019418
Mpika,2016,330.6893203883496,November 26,161.59223300970874
Mpika,2017,329.6456310679612,November 25,161.26699029126215
Mpika,2018,334.00485436893206,November 30,163.2135922330097
Mpika,2019,344.0873786407767,December 10,158.40291262135923
Mpika,2020,338.747572815534,December 04,159.90776699029126
Mpika,2021,327.873786407767,November 23,155.75242718446603
Mpongwe,2000,307.7053571428572,November 03,179.39285714285714
Mpongwe,2001,303.60714285714283,October 30,182.13392857142856
Mpongwe,2002,304.5357142857143,October 31,182.9017857142857
Mpongwe,2003,326.0,November 22,162.875
Mpongwe,2004,313.5625,November 09,174.48214285714286
Mpongwe,2005,312.61607142857144,November 08,167.59821428571428
Mpongwe,2006,319.8928571428572,November 15,163.82142857142858
Mpongwe,2007,308.79464285714283,November 04,166.75
Mpongwe,2008,316.25,November 12,164.08928571428572
Mpongwe,2009,308.91964285714283,November 04,191.1071428571429
Mpongwe,2010,317.1607142857143,November 13,165.22321428571428
Mpongwe,2011,338.3303571428572,December 04,141.51785714285714
Mpongwe,2012,309.5892857142857,November 05,178.94642857142858
Mpongwe,2013,298.13392857142856,October 25,190.25892857142856
Mpongwe,2014,323.1607142857143,November 19,170.36607142857142
Mpongwe,2015,323.0267857142857,November 19,158.34821428571428
Mpongwe,2016,323.63392857142856,November 19,166.84821428571428
Mpongwe,2017,328.0,November 24,163.45535714285714
Mpongwe,2018,321.35714285714283,November 17,178.90178571428572
Mpongwe,2019,343.92857142857144,December 09,149.73214285714286
Mpongwe,2020,335.8928571428572,December 01,166.76785714285714
Mpongwe,2021,321.8125,November 17,159.98214285714286
Mporokoso,2000,306.531914893617,November 02,192.87234042553192
Mporokoso,2001,298.5744680851064,October 25,193.48936170212767
Mporokoso,2002,308.5744680851064,November 04,192.82978723404256
Mporokoso,2003,319.8723404255319,November 15,177.74468085106383
Mporokoso,2004,297.9574468085106,October 24,209.3617021276596
Mporokoso,2005,300.531914893617,October 27,194.25531914893617
Mporokoso,2006,304.6808510638298,October 31,229.3617021276596
Mporokoso,2007,296.2978723404256,October 23,208.7872340425532
Mporokoso,2008,295.0,October 22,209.17021276595744
Mporokoso,2009,305.2340425531915,November 01,193.3617021276596
Mporokoso,2010,299.70212765957444,October 26,200.29787234042556
Mporokoso,2011,337.0425531914894,December 03,163.9787234042553
Mporokoso,2012,293.82978723404256,October 20,222.10638297872345
Mporokoso,2013,298.0,October 25,194.17021276595744
Mporokoso,2014,326.7872340425532,November 22,165.14893617021278
Mporokoso,2015,324.0,November 20,184.1914893617021
Mporokoso,2016,321.5744680851064,November 17,195.3617021276596
Mporokoso,2017,322.59574468085106,November 18,164.89361702127658
Mporokoso,2018,300.0,October 27,201.0212765957447
Mporokoso,2019,343.1063829787234,December 09,173.59574468085106
Mporokoso,2020,322.468085106383,November 18,189.08510638297872
Mporokoso,2021,323.0,November 19,172.91489361702128
Mpulungu,2000,307.1707317073171,November 03,190.4959349593496
Mpulungu,2001,301.2926829268293,October 28,188.7479674796748
Mpulungu,2002,309.7886178861789,November 05,182.1788617886179
Mpulungu,2003,335.1707317073171,December 01,162.52845528455285
Mpulungu,2004,323.9186991869919,November 19,178.4878048780488
Mpulungu,2005,309.520325203252,November 05,181.47154471544715
Mpulungu,2006,310.6016260162602,November 06,226.5691056910569
Mpulungu,2007,297.1869918699187,October 24,201.21138211382117
Mpulungu,2008,308.4552845528455,November 04,195.72357723577235
Mpulungu,2009,309.7560975609756,November 05,186.58536585365852
Mpulungu,2010,315.9105691056911,November 11,177.260162601626
Mpulungu,2011,339.4227642276423,December 05,163.71544715447155
Mpulungu,2012,320.4634146341463,November 16,195.2276422764228
Mpulungu,2013,298.1951219512195,October 25,186.9512195121951
Mpulungu,2014,326.2032520325203,November 22,165.7560975609756
Mpulungu,2015,324.0894308943089,November 20,181.5040650406504
Mpulungu,2016,322.4227642276423,November 18,190.3739837398374
Mpulungu,2017,323.9268292682927,November 19,162.89430894308944
Mpulungu,2018,300.8292682926829,October 27,198.40650406504065
Mpulungu,2019,342.5853658536585,December 08,173.29268292682926
Mpulungu,2020,335.5934959349593,December 01,172.89430894308944
Mpulungu,2021,322.9918699186992,November 18,174.6747967479675
Mufulira,2000,307.0,November 03,183.625
Mufulira,2001,299.125,October 26,188.25
Mufulira,2002,307.0,November 03,193.125
Mufulira,2003,327.0,November 23,172.25
Mufulira,2004,307.625,November 03,189.875
Mufulira,2005,312.75,November 08,175.875
Mufulira,2006,321.0,November 17,176.5
Mufulira,2007,302.0,October 29,183.5
Mufulira,2008,315.0,November 11,164.875
Mufulira,2009,298.0,October 25,207.25
Mufulira,2010,316.25,November 12,172.25
Mufulira,2011,339.25,December 05,151.0
Mufulira,2012,313.0,November 09,179.125
Mufulira,2013,298.0,October 25,193.375
Mufulira,2014,324.0,November 20,171.75
Mufulira,2015,323.0,November 19,169.25
Mufulira,2016,322.75,November 18,170.25
Mufulira,2017,328.0,November 24,165.125
Mufulira,2018,320.75,November 16,180.625
Mufulira,2019,344.0,December 10,158.625
Mufulira,2020,336.0,December 02,170.125
Mufulira,2021,322.0,November 18,165.0
Mufumbwe,2000,308.53811659192826,November 04,175.61883408071748
Mufumbwe,2001,310.5695067264574,November 06,175.6322869955157
Mufumbwe,2002,304.49775784753365,October 31,180.77130044843048
Mufumbwe,2003,302.26008968609864,October 29,186.1300448430493
Mufumbwe,2004,317.390134529148,November 13,170.80269058295963
Mufumbwe,2005,311.86995515695065,November 07,174.32286995515696
Mufumbwe,2006,308.5919282511211,November 04,176.2017937219731
Mufumbwe,2007,303.1434977578475,October 30,179.22421524663676
Mufumbwe,2008,315.1793721973094,November 11,163.0627802690583
Mufumbwe,2009,308.19282511210764,November 04,194.0134529147982
Mufumbwe,2010,312.2062780269058,November 08,173.0403587443946
Mufumbwe,2011,328.2376681614349,November 24,147.8251121076233
Mufumbwe,2012,309.13004484304935,November 05,174.17040358744396
Mufumbwe,2013,298.0,October 25,185.92376681614348
Mufumbwe,2014,322.39461883408075,November 18,167.1659192825112
Mufumbwe,2015,323.76233183856505,November 19,152.78923766816143
Mufumbwe,2016,322.0224215246637,November 18,166.97309417040358
Mufumbwe,2017,327.73991031390136,November 23,161.0896860986547
Mufumbwe,2018,317.7309417040359,November 13,180.47085201793723
Mufumbwe,2019,342.88789237668163,December 08,146.86547085201795
Mufumbwe,2020,332.4439461883408,November 28,168.44394618834082
Mufumbwe,2021,320.35874439461884,November 16,162.88340807174887
Mulobezi,2000,327.8,November 23,148.75333333333333
Mulobezi,2001,304.12,October 31,181.36666666666667
Mulobezi,2002,344.22,December 10,94.82666666666668
Mulobezi,2003,325.12,November 21,134.69333333333333
Mulobezi,2004,329.6,November 25,151.96
Mulobezi,2005,314.0,November 10,140.76
Mulobezi,2006,317.00666666666666,November 13,156.23333333333332
Mulobezi,2007,311.4266666666667,November 07,157.07333333333332
Mulobezi,2008,317.05333333333334,November 13,154.17333333333335
Mulobezi,2009,312.00666666666666,November 08,169.53333333333333
Mulobezi,2010,316.20666666666665,November 12,171.20666666666668
Mulobezi,2011,338.3533333333333,December 04,104.04666666666668
Mulobezi,2012,322.9266666666667,November 18,140.39333333333337
Mulobezi,2013,298.0133333333333,October 25,163.42666666666668
Mulobezi,2014,306.94666666666666,November 02,163.52
Mulobezi,2015,322.1,November 18,141.5
Mulobezi,2016,312.3,November 08,149.6
Mulobezi,2017,330.31333333333333,November 26,146.72666666666666
Mulobezi,2018,321.62666666666667,November 17,171.23333333333332
Mulobezi,2019,143.33333333333334,May 23,133.35333333333332
Mulobezi,2020,305.5133333333333,November 01,131.64
Mulobezi,2021,321.38,November 17,146.12
Mumbwa,2000,306.7848101265823,November 02,171.35864978902953
Mumbwa,2001,314.7299578059072,November 10,167.915611814346
Mumbwa,2002,335.69620253164555,December 01,117.53586497890296
Mumbwa,2003,328.71308016877634,November 24,149.64556962025316
Mumbwa,2004,330.3164556962025,November 26,150.9409282700422
Mumbwa,2005,313.084388185654,November 09,113.60337552742617
Mumbwa,2006,320.2320675105485,November 16,149.24472573839662
Mumbwa,2007,311.8143459915612,November 07,156.68776371308016
Mumbwa,2008,318.50632911392404,November 14,154.9704641350211
Mumbwa,2009,313.75949367088606,November 09,164.28691983122363
Mumbwa,2010,316.9957805907173,November 12,160.0801687763713
Mumbwa,2011,338.8523206751055,December 04,121.37552742616032
Mumbwa,2012,307.6033755274262,November 03,173.47679324894514
Mumbwa,2013,300.2447257383966,October 27,165.0801687763713
Mumbwa,2014,324.126582278481,November 20,149.24472573839662
Mumbwa,2015,322.56540084388183,November 18,145.49367088607596
Mumbwa,2016,324.71729957805906,November 20,156.64135021097047
Mumbwa,2017,330.13502109704643,November 26,151.79324894514767
Mumbwa,2018,318.52742616033754,November 14,177.63291139240508
Mumbwa,2019,341.9957805907173,December 07,130.35864978902953
Mumbwa,2020,336.042194092827,December 02,146.0590717299578
Mumbwa,2021,321.8523206751055,November 17,143.9704641350211
Mungwi,2000,307.89565217391305,November 03,181.4782608695652
Mungwi,2001,306.2,November 02,181.8
Mungwi,2002,313.0173913043478,November 09,174.38260869565218
Mungwi,2003,333.1391304347826,November 29,164.0608695652174
Mungwi,2004,329.4869565217391,November 25,173.8521739130435
Mungwi,2005,346.5826086956522,December 12,142.4608695652174
Mungwi,2006,320.0608695652174,November 16,208.62608695652173
Mungwi,2007,305.7391304347826,November 01,191.50434782608696
Mungwi,2008,317.0695652173913,November 13,170.18260869565216
Mungwi,2009,311.9217391304348,November 07,176.49565217391304
Mungwi,2010,328.09565217391304,November 24,158.8
Mungwi,2011,348.9826086956522,December 14,150.2521739130435
Mungwi,2012,317.0695652173913,November 13,194.41739130434783
Mungwi,2013,315.97391304347826,November 11,172.47826086956522
Mungwi,2014,328.1304347826087,November 24,168.5391304347826
Mungwi,2015,324.9304347826087,November 20,172.5391304347826
Mungwi,2016,325.1391304347826,November 21,178.96521739130435
Mungwi,2017,326.0,November 22,165.16521739130434
Mungwi,2018,334.83478260869566,November 30,164.05217391304348
Mungwi,2019,341.2608695652174,December 07,169.50434782608696
Mungwi,2020,337.5739130434783,December 03,166.66086956521738
Mungwi,2021,323.5217391304348,November 19,170.2086956521739
Mushindano,2000,307.43859649122805,November 03,181.7017543859649
Mushindano,2001,300.17543859649123,October 27,190.47368421052636
Mushindano,2002,302.8070175438597,October 29,191.6140350877193
Mushindano,2003,308.3859649122807,November 04,187.7719298245614
Mushindano,2004,306.1929824561403,November 02,181.1929824561404
Mushindano,2005,311.64912280701753,November 07,177.50877192982455
Mushindano,2006,308.7368421052632,November 04,195.7719298245614
Mushindano,2007,301.63157894736844,October 28,189.2280701754386
Mushindano,2008,314.2631578947368,November 10,171.82456140350877
Mushindano,2009,302.64912280701753,October 29,202.43859649122808
Mushindano,2010,315.5263157894737,November 11,174.66666666666666
Mushindano,2011,335.2280701754386,December 01,155.82456140350877
Mushindano,2012,304.0175438596491,October 31,188.68421052631575
Mushindano,2013,298.0,October 25,194.42105263157896
Mushindano,2014,323.94736842105266,November 19,169.01754385964912
Mushindano,2015,324.9824561403509,November 20,170.78947368421052
Mushindano,2016,321.49122807017545,November 17,172.7719298245614
Mushindano,2017,325.2105263157895,November 21,167.859649122807
Mushindano,2018,315.43859649122805,November 11,183.71929824561403
Mushindano,2019,342.7368421052632,December 08,161.1578947368421
Mushindano,2020,322.3157894736842,November 18,185.0
Mushindano,2021,321.0,November 17,166.03508771929825
Mwandi,2000,334.1688311688312,November 30,143.62337662337663
Mwandi,2001,303.57142857142856,October 30,175.02597402597402
Mwandi,2002,323.4805194805195,November 19,76.67532467532467
Mwandi,2003,203.4675324675325,July 22,76.12987012987013
Mwandi,2004,344.4805194805195,December 10,139.06493506493507
Mwandi,2005,314.1038961038961,November 10,111.25974025974024
Mwandi,2006,322.8051948051948,November 18,152.2987012987013
Mwandi,2007,324.8831168831169,November 20,132.02597402597402
Mwandi,2008,317.53246753246754,November 13,149.88311688311688
Mwandi,2009,298.94805194805195,October 25,154.88311688311688
Mwandi,2010,280.2857142857143,October 07,160.11688311688312
Mwandi,2011,319.61038961038963,November 15,81.31168831168831
Mwandi,2012,331.4025974025974,November 27,121.6103896103896
Mwandi,2013,310.3896103896104,November 06,131.07792207792207
Mwandi,2014,226.3506493506493,August 14,145.83116883116884
Mwandi,2015,321.3246753246753,November 17,139.98701298701295
Mwandi,2016,198.1688311688312,July 17,115.42857142857144
Mwandi,2017,331.0,November 27,141.87012987012986
Mwandi,2018,322.4805194805195,November 18,166.5194805194805
Mwandi,2019,3.701298701298701,January 03,93.32467532467533
Mwandi,2020,106.84415584415584,April 16,96.1038961038961
Mwandi,2021,322.7402597402597,November 18,143.01298701298705
Mwansabombwe,2000,306.3125,November 02,191.125
Mwansabombwe,2001,299.4375,October 26,191.625
Mwansabombwe,2002,308.0,November 04,193.5625
Mwansabombwe,2003,300.75,October 27,189.625
Mwansabombwe,2004,293.875,October 20,212.1875
Mwansabombwe,2005,296.3125,October 23,198.125
Mwansabombwe,2006,303.6875,October 30,202.875
Mwansabombwe,2007,298.0,October 25,209.6875
Mwansabombwe,2008,295.3125,October 22,201.0
Mwansabombwe,2009,306.5625,November 02,194.0625
Mwansabombwe,2010,292.625,October 19,205.25
Mwansabombwe,2011,335.0,December 01,158.75
Mwansabombwe,2012,293.0,October 20,217.125
Mwansabombwe,2013,297.3125,October 24,198.5
Mwansabombwe,2014,323.75,November 19,165.9375
Mwansabombwe,2015,324.3125,November 20,177.9375
Mwansabombwe,2016,321.3125,November 17,190.625
Mwansabombwe,2017,322.3125,November 18,164.5625
Mwansabombwe,2018,300.0,October 27,199.1875
Mwansabombwe,2019,344.0,December 10,165.9375
Mwansabombwe,2020,316.0,November 12,192.125
Mwansabombwe,2021,322.3125,November 18,166.5
Mwense,2000,308.0769230769231,November 04,188.7692307692308
Mwense,2001,306.0,November 02,184.30769230769232
Mwense,2002,308.88461538461536,November 04,193.0
Mwense,2003,316.5769230769231,November 12,172.6153846153846
Mwense,2004,303.4230769230769,October 30,199.5
Mwense,2005,309.61538461538464,November 05,181.57692307692307
Mwense,2006,308.84615384615387,November 04,192.69230769230768
Mwense,2007,299.1923076923077,October 26,201.07692307692307
Mwense,2008,296.0,October 23,190.57692307692307
Mwense,2009,306.4230769230769,November 02,197.96153846153845
Mwense,2010,311.4230769230769,November 07,181.69230769230768
Mwense,2011,337.34615384615387,December 03,155.84615384615384
Mwense,2012,308.7692307692308,November 04,195.15384615384616
Mwense,2013,298.0,October 25,195.30769230769232
Mwense,2014,324.4230769230769,November 20,166.5
Mwense,2015,325.0,November 21,173.30769230769232
Mwense,2016,322.0,November 18,181.19230769230768
Mwense,2017,323.84615384615387,November 19,166.8846153846154
Mwense,2018,300.2692307692308,October 27,197.92307692307693
Mwense,2019,344.0,December 10,161.30769230769232
Mwense,2020,316.4230769230769,November 12,190.34615384615384
Mwense,2021,323.0,November 19,164.46153846153845
Mwinilunga,2000,307.6244343891403,November 03,201.68778280542983
Mwinilunga,2001,295.2760180995475,October 22,198.61990950226243
Mwinilunga,2002,300.6108597285068,October 27,200.2760180995475
Mwinilunga,2003,293.81900452488685,October 20,204.52941176470588
Mwinilunga,2004,289.7873303167421,October 16,210.5158371040724
Mwinilunga,2005,304.3484162895928,October 31,187.3257918552036
Mwinilunga,2006,295.7058823529412,October 22,205.6742081447964
Mwinilunga,2007,280.6425339366516,October 07,222.23076923076923
Mwinilunga,2008,300.289592760181,October 27,197.8868778280543
Mwinilunga,2009,287.43891402714934,October 14,220.81900452488688
Mwinilunga,2010,295.9547511312217,October 22,203.158371040724
Mwinilunga,2011,275.1131221719457,October 02,213.7239819004525
Mwinilunga,2012,291.79638009049773,October 18,206.57013574660635
Mwinilunga,2013,286.1085972850679,October 13,211.04072398190044
Mwinilunga,2014,322.4343891402715,November 18,165.7963800904977
Mwinilunga,2015,314.33031674208144,November 10,182.57013574660635
Mwinilunga,2016,320.3891402714932,November 16,180.3846153846154
Mwinilunga,2017,315.1628959276018,November 11,180.5339366515837
Mwinilunga,2018,307.9366515837104,November 03,193.316742081448
Mwinilunga,2019,334.5113122171946,November 30,171.05882352941177
Mwinilunga,2020,298.00904977375563,October 25,216.2714932126697
Mwinilunga,2021,304.57013574660635,October 31,182.1266968325792
Nakonde,2000,307.6470588235294,November 03,194.09803921568627
Nakonde,2001,330.84313725490193,November 26,170.58823529411765
Nakonde,2002,313.37254901960785,November 09,187.94117647058823
Nakonde,2003,333.2549019607843,November 29,170.64705882352942
Nakonde,2004,330.37254901960785,November 26,181.62745098039213
Nakonde,2005,340.6666666666667,December 06,152.23529411764707
Nakonde,2006,318.52941176470586,November 14,215.4705882352941
Nakonde,2007,342.01960784313724,December 08,172.62745098039215
Nakonde,2008,321.921568627451,November 17,184.5686274509804
Nakonde,2009,312.5686274509804,November 08,187.31372549019608
Nakonde,2010,328.72549019607845,November 24,173.72549019607845
Nakonde,2011,349.45098039215685,December 15,164.11764705882354
Nakonde,2012,323.6274509803921,November 19,197.1372549019608
Nakonde,2013,315.19607843137254,November 11,183.98039215686276
Nakonde,2014,327.19607843137254,November 23,184.0196078431373
Nakonde,2015,325.7058823529412,November 21,186.86274509803923
Nakonde,2016,324.6274509803921,November 20,195.66666666666663
Nakonde,2017,326.0,November 22,174.6078431372549
Nakonde,2018,335.4313725490196,December 01,177.62745098039215
Nakonde,2019,339.80392156862746,December 05,181.66666666666663
Nakonde,2020,338.11764705882354,December 04,179.9607843137255
Nakonde,2021,324.3137254901961,November 20,183.05882352941177
Nalolo,2000,316.0508474576271,November 12,168.5593220338983
Nalolo,2001,304.7457627118644,October 31,170.64406779661016
Nalolo,2002,321.2542372881356,November 17,175.4406779661017
Nalolo,2003,321.64406779661016,November 17,165.45762711864407
Nalolo,2004,357.93220338983053,December 23,124.94915254237289
Nalolo,2005,314.7457627118644,November 10,154.27118644067798
Nalolo,2006,334.728813559322,November 30,141.16949152542372
Nalolo,2007,303.135593220339,October 30,174.84745762711864
Nalolo,2008,314.9491525423729,November 10,159.135593220339
Nalolo,2009,312.8135593220339,November 08,181.32203389830508
Nalolo,2010,317.5762711864407,November 13,178.61016949152545
Nalolo,2011,336.864406779661,December 02,106.83050847457628
Nalolo,2012,331.8474576271187,November 27,137.01694915254237
Nalolo,2013,297.0169491525424,October 24,165.89830508474577
Nalolo,2014,307.0,November 03,176.11864406779662
Nalolo,2015,324.6949152542373,November 20,139.20338983050848
Nalolo,2016,323.9830508474576,November 19,157.15254237288136
Nalolo,2017,329.9830508474576,November 25,150.9322033898305
Nalolo,2018,296.2542372881356,October 23,166.83050847457628
Nalolo,2019,305.0,November 01,172.42372881355934
Nalolo,2020,336.3898305084746,December 02,142.94915254237287
Nalolo,2021,321.0,November 17,158.61016949152545
Namwala,2000,311.2575757575757,November 07,167.53030303030303
Namwala,2001,321.4848484848485,November 17,158.6818181818182
Namwala,2002,346.8636363636364,December 12,90.93939393939394
Namwala,2003,331.3787878787879,November 27,146.27272727272728
Namwala,2004,334.3939393939394,November 30,148.04545454545453
Namwala,2005,323.7575757575757,November 19,107.98484848484848
Namwala,2006,321.9848484848485,November 17,147.6818181818182
Namwala,2007,315.4848484848485,November 11,155.9848484848485
Namwala,2008,320.6060606060606,November 16,151.9848484848485
Namwala,2009,313.7121212121212,November 09,156.36363636363637
Namwala,2010,318.59090909090907,November 14,159.07575757575756
Namwala,2011,339.1818181818182,December 05,114.06060606060606
Namwala,2012,306.27272727272725,November 02,168.1818181818182
Namwala,2013,314.3484848484849,November 10,149.71212121212122
Namwala,2014,324.9848484848485,November 20,140.1818181818182
Namwala,2015,323.0,November 19,142.54545454545453
Namwala,2016,326.09090909090907,November 22,147.95454545454547
Namwala,2017,331.0151515151515,November 27,144.34848484848484
Namwala,2018,320.6363636363636,November 16,167.62121212121212
Namwala,2019,68.39393939393939,March 09,105.98484848484848
Namwala,2020,158.77272727272728,June 07,105.06060606060606
Namwala,2021,322.0,November 18,141.0151515151515
Nchelenge,2000,306.2857142857143,November 02,191.53061224489795
Nchelenge,2001,298.81632653061223,October 25,192.46938775510205
Nchelenge,2002,308.7755102040816,November 04,193.77551020408163
Nchelenge,2003,294.9183673469388,October 21,194.73469387755105
Nchelenge,2004,287.4897959183673,October 14,221.24489795918367
Nchelenge,2005,294.0408163265306,October 21,203.9387755102041
Nchelenge,2006,300.1224489795918,October 27,217.87755102040816
Nchelenge,2007,292.46938775510205,October 19,222.1020408163265
Nchelenge,2008,295.0,October 22,207.9387755102041
Nchelenge,2009,306.9183673469388,November 02,192.28571428571428
Nchelenge,2010,289.0,October 16,217.24489795918367
Nchelenge,2011,331.9795918367347,November 27,163.55102040816325
Nchelenge,2012,292.9591836734694,October 19,222.0408163265306
Nchelenge,2013,297.0408163265306,October 24,198.14285714285717
Nchelenge,2014,324.1224489795918,November 20,164.16326530612244
Nchelenge,2015,324.0,November 20,179.57142857142858
Nchelenge,2016,320.9591836734694,November 16,195.0612244897959
Nchelenge,2017,321.9591836734694,November 17,156.0408163265306
Nchelenge,2018,300.0,October 27,200.73469387755105
Nchelenge,2019,343.9591836734694,December 09,172.30612244897958
Nchelenge,2020,315.9591836734694,November 11,192.6530612244898
Nchelenge,2021,321.18367346938777,November 17,170.3469387755102
Ndola,2000,307.46153846153845,November 03,178.53846153846155
Ndola,2001,300.0,October 27,186.53846153846155
Ndola,2002,320.9230769230769,November 16,171.53846153846155
Ndola,2003,328.15384615384613,November 24,162.30769230769232
Ndola,2004,308.7692307692308,November 04,180.3846153846154
Ndola,2005,313.0,November 09,172.76923076923077
Ndola,2006,321.0,November 17,170.30769230769232
Ndola,2007,302.0,October 29,176.84615384615384
Ndola,2008,315.15384615384613,November 11,164.30769230769232
Ndola,2009,298.0,October 25,206.07692307692307
Ndola,2010,320.46153846153845,November 16,164.69230769230768
Ndola,2011,347.0,December 13,141.69230769230768
Ndola,2012,311.9230769230769,November 07,179.6153846153846
Ndola,2013,300.84615384615387,October 27,189.7692307692308
Ndola,2014,323.61538461538464,November 19,172.3846153846154
Ndola,2015,323.0,November 19,166.23076923076923
Ndola,2016,324.7692307692308,November 20,167.15384615384616
Ndola,2017,328.0,November 24,164.92307692307693
Ndola,2018,326.53846153846155,November 22,174.0
Ndola,2019,344.0,December 10,155.3846153846154
Ndola,2020,337.0,December 03,166.6153846153846
Ndola,2021,322.6923076923077,November 18,162.53846153846155
Ngabwe,2000,307.1875,November 03,176.9625
Ngabwe,2001,309.125,November 05,175.1125
Ngabwe,2002,304.3875,October 31,168.4125
Ngabwe,2003,328.7625,November 24,157.5375
Ngabwe,2004,309.3375,November 05,174.6125
Ngabwe,2005,314.2875,November 10,144.525
Ngabwe,2006,320.7625,November 16,153.5625
Ngabwe,2007,312.1875,November 08,157.7
Ngabwe,2008,317.3125,November 13,159.5
Ngabwe,2009,313.2,November 09,165.975
Ngabwe,2010,319.55,November 15,158.6875
Ngabwe,2011,338.2,December 04,134.175
Ngabwe,2012,309.4125,November 05,176.025
Ngabwe,2013,298.6375,October 25,178.5375
Ngabwe,2014,322.9875,November 18,164.0
Ngabwe,2015,323.0,November 19,151.525
Ngabwe,2016,323.925,November 19,162.4875
Ngabwe,2017,328.5875,November 24,158.575
Ngabwe,2018,320.4875,November 16,177.7125
Ngabwe,2019,343.775,December 09,145.2
Ngabwe,2020,335.7,December 01,162.5125
Ngabwe,2021,321.9625,November 17,153.15
Nkeyema,2000,311.1111111111111,November 07,168.73333333333332
Nkeyema,2001,300.0,October 27,185.64444444444445
Nkeyema,2002,331.02222222222224,November 27,168.73333333333332
Nkeyema,2003,315.5111111111111,November 11,170.15555555555557
Nkeyema,2004,316.35555555555555,November 12,165.44444444444446
Nkeyema,2005,313.0,November 09,170.26666666666668
Nkeyema,2006,311.93333333333334,November 07,160.0222222222222
Nkeyema,2007,304.0,October 31,172.9111111111111
Nkeyema,2008,316.1111111111111,November 12,158.6
Nkeyema,2009,312.9555555555556,November 08,187.2
Nkeyema,2010,314.44444444444446,November 10,173.06666666666666
Nkeyema,2011,337.9111111111111,December 03,124.26666666666668
Nkeyema,2012,308.9111111111111,November 04,171.46666666666667
Nkeyema,2013,298.0,October 25,169.88888888888889
Nkeyema,2014,308.8666666666667,November 04,170.06666666666666
Nkeyema,2015,322.3777777777778,November 18,146.7111111111111
Nkeyema,2016,322.97777777777776,November 18,162.7111111111111
